order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price
897,"2023-11-20 00:00:00","Second Class",Consumer,"United States",Houston,Texas,77095,Central,"Office Supplies",Envelopes,OFF-EN-10001099,2,0.60,19.40
898,"2022-10-17 00:00:00","Standard Class",Consumer,"United States",Detroit,Michigan,48227,Central,"Office Supplies",Labels,OFF-LA-10003923,7,2.00,98.00
899,"2023-02-06 00:00:00","Second Class",Corporate,"United States",Auburn,"New York",13021,East,"Office Supplies",Paper,OFF-PA-10002250,8,1.50,48.50
900,"2022-10-20 00:00:00","First Class",Corporate,"United States",Springfield,Ohio,45503,East,"Office Supplies",Binders,OFF-BI-10004716,2,0.30,9.70
901,"2023-05-20 00:00:00","First Class",Consumer,"United States",Garland,Texas,75043,Central,"Office Supplies",Labels,OFF-LA-10001045,5,0.50,9.50
902,"2023-09-09 00:00:00","First Class",Consumer,"United States",Garland,Texas,75043,Central,"Office Supplies",Binders,OFF-BI-10001510,4,0.60,19.40
903,"2022-06-28 00:00:00","First Class",Consumer,"United States",Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10004536,3,6.40,313.60
904,"2023-12-01 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90032,West,"Office Supplies",Paper,OFF-PA-10002947,3,0.40,19.60
905,"2022-05-25 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90032,West,"Office Supplies",Storage,OFF-ST-10002583,2,1.20,58.80
906,"2022-04-23 00:00:00","Standard Class",Consumer,"United States","Los Angeles",California,90032,West,"Office Supplies",Paper,OFF-PA-10000019,2,0.20,9.80
907,"2023-11-26 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,Furniture,Bookcases,FUR-BO-10003441,4,12.80,307.20
908,"2022-07-25 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,Technology,Phones,TEC-PH-10004774,7,3.60,86.40
909,"2023-07-06 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10003684,3,1.50,48.50
910,"2023-03-30 00:00:00","Standard Class","Home Office","United States",Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10001494,4,36.00,1164.00
911,"2023-12-31 00:00:00","Standard Class","Home Office","United States",Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10004666,7,77.20,1852.80
912,"2022-06-08 00:00:00","Standard Class","Home Office","United States",Jackson,Michigan,49201,Central,"Office Supplies",Storage,OFF-ST-10003816,2,10.50,339.50
913,"2023-06-21 00:00:00","Standard Class","Home Office","United States",Norwich,Connecticut,6360,East,Furniture,Furnishings,FUR-FU-10001935,6,1.00,19.00
914,"2023-05-09 00:00:00","First Class",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10004091,1,2.50,47.50
915,"2023-05-29 00:00:00","First Class",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10001772,9,5.60,134.40
916,"2023-03-03 00:00:00","Standard Class",Corporate,"United States","San Antonio",Texas,78207,Central,Furniture,Tables,FUR-TA-10001520,2,4.00,96.00
917,"2023-05-17 00:00:00","Standard Class",Corporate,"United States","San Antonio",Texas,78207,Central,Furniture,Chairs,FUR-CH-10003379,4,40.00,760.00
918,"2022-12-18 00:00:00","Standard Class",Corporate,"United States","San Antonio",Texas,78207,Central,"Office Supplies",Binders,OFF-BI-10002706,3,0.20,9.80
919,"2022-06-28 00:00:00","Standard Class",Corporate,"United States",Dallas,Texas,75220,Central,"Office Supplies",Envelopes,OFF-EN-10000056,3,6.00,144.00
920,"2022-03-13 00:00:00","Standard Class",Corporate,"United States",Dallas,Texas,75220,Central,"Office Supplies",Storage,OFF-ST-10001558,1,0.50,9.50
921,"2022-12-18 00:00:00","Standard Class",Consumer,"United States",Alexandria,Virginia,22304,South,"Office Supplies",Storage,OFF-ST-10002444,2,0.80,19.20
922,"2022-12-07 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,Technology,Accessories,TEC-AC-10002473,3,4.50,85.50
923,"2022-03-17 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,Technology,Phones,TEC-PH-10004531,1,0.40,19.60
924,"2023-03-13 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Appliances,OFF-AP-10004487,5,16.40,393.60
925,"2022-08-04 00:00:00","Standard Class",Corporate,"United States","New York City","New York",10011,East,"Office Supplies",Binders,OFF-BI-10003650,2,25.20,814.80
926,"2022-05-23 00:00:00","First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Paper,OFF-PA-10003543,3,0.60,19.40
927,"2023-01-23 00:00:00","First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004353,5,7.50,242.50
928,"2022-05-23 00:00:00","Standard Class","Home Office","United States",Springfield,Virginia,22153,South,"Office Supplies",Art,OFF-AR-10000658,4,1.50,48.50
929,"2022-02-22 00:00:00","Standard Class","Home Office","United States",Springfield,Virginia,22153,South,"Office Supplies",Appliances,OFF-AP-10000696,2,1.50,28.50
930,"2022-02-23 00:00:00","First Class",Consumer,"United States",Toledo,Ohio,43615,East,"Office Supplies",Art,OFF-AR-10003560,3,0.30,9.70
931,"2022-08-08 00:00:00","First Class",Consumer,"United States",Toledo,Ohio,43615,East,"Office Supplies",Art,OFF-AR-10001468,3,1.80,88.20
932,"2022-06-27 00:00:00","First Class",Consumer,"United States",Toledo,Ohio,43615,East,"Office Supplies",Paper,OFF-PA-10004971,3,0.20,9.80
933,"2022-09-04 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10002195,3,0.40,9.60
934,"2023-09-09 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Paper,OFF-PA-10001745,8,2.00,48.00
935,"2022-07-18 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Binders,OFF-BI-10004826,6,0.90,29.10
936,"2022-05-12 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Paper,OFF-PA-10001870,3,0.60,19.40
937,"2023-12-13 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Appliances,OFF-AP-10001058,2,13.50,436.50
938,"2022-10-11 00:00:00","First Class",Corporate,"United States",Farmington,"New Mexico",87401,West,Technology,Accessories,TEC-AC-10003911,1,4.80,155.20
939,"2023-05-31 00:00:00","Standard Class",Corporate,"United States",Riverside,California,92503,West,"Office Supplies",Paper,OFF-PA-10000289,2,0.40,9.60
940,"2022-12-18 00:00:00","Standard Class",Corporate,"United States",Riverside,California,92503,West,"Office Supplies",Appliances,OFF-AP-10003040,4,3.90,126.10
941,"2023-07-11 00:00:00","First Class",Corporate,"United States","San Francisco",California,94110,West,"Office Supplies",Paper,OFF-PA-10000350,2,0.60,19.40
942,"2023-02-15 00:00:00","Standard Class",Corporate,"United States",Torrance,California,90503,West,"Office Supplies",Binders,OFF-BI-10001759,2,0.40,9.60
943,"2023-04-06 00:00:00","Standard Class",Corporate,"United States",Torrance,California,90503,West,Furniture,Tables,FUR-TA-10000577,4,55.50,1054.50
944,"2023-12-25 00:00:00","Standard Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Paper,OFF-PA-10004101,5,1.20,28.80
945,"2023-07-14 00:00:00","Standard Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Storage,OFF-ST-10001496,3,27.00,513.00
946,"2022-03-03 00:00:00","Standard Class",Consumer,"United States",Seattle,Washington,98105,West,"Office Supplies",Binders,OFF-BI-10002931,5,6.80,163.20
947,"2023-04-20 00:00:00","First Class",Consumer,"United States",Mesa,Arizona,85204,West,Furniture,Tables,FUR-TA-10002356,3,11.70,378.30
948,"2022-06-09 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003601,7,26.00,494.00
949,"2022-06-15 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10000576,6,20.20,989.80
950,"2022-07-09 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10004154,12,103.50,1966.50
951,"2022-03-19 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Paper,OFF-PA-10000788,3,0.60,19.40
952,"2022-05-14 00:00:00","Standard Class","Home Office","United States",Philadelphia,Pennsylvania,19120,East,"Office Supplies",Paper,OFF-PA-10002479,6,0.60,29.40
953,"2023-04-23 00:00:00","Standard Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10001940,4,0.90,29.10
954,"2022-08-03 00:00:00","Standard Class",Consumer,"United States","Round Rock",Texas,78664,Central,"Office Supplies",Art,OFF-AR-10001958,2,0.60,29.40
955,"2023-11-15 00:00:00","Standard Class",Consumer,"United States","Round Rock",Texas,78664,Central,Furniture,Bookcases,FUR-BO-10004709,2,4.00,76.00
956,"2022-02-07 00:00:00","Standard Class",Consumer,"United States",Jackson,Mississippi,39212,South,"Office Supplies",Storage,OFF-ST-10000604,5,6.80,163.20
957,"2022-08-20 00:00:00","Second Class",Consumer,"United States",Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002923,1,1.20,28.80
958,"2022-06-29 00:00:00","Second Class",Consumer,"United States",Phoenix,Arizona,85023,West,"Office Supplies",Binders,OFF-BI-10004465,2,0.00,0.00
959,"2022-10-23 00:00:00","Second Class",Consumer,"United States",Phoenix,Arizona,85023,West,"Office Supplies",Paper,OFF-PA-10002333,3,0.40,19.60
960,"2022-05-15 00:00:00","Same Day",Consumer,"United States",Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10004188,2,8.00,192.00
961,"2023-09-04 00:00:00","Standard Class",Corporate,"United States","San Francisco",California,94110,West,Furniture,Chairs,FUR-CH-10002965,2,6.40,313.60
962,"2023-10-23 00:00:00","Standard Class","Home Office","United States",Fayetteville,Arkansas,72701,South,"Office Supplies",Binders,OFF-BI-10000145,2,0.20,9.80
963,"2023-08-16 00:00:00","First Class",Corporate,"United States","San Francisco",California,94110,West,"Office Supplies",Envelopes,OFF-EN-10001335,2,1.00,19.00
964,"2022-09-13 00:00:00","Second Class",Consumer,"United States","Boca Raton",Florida,33433,South,"Office Supplies",Labels,OFF-LA-10001613,2,0.00,0.00
965,"2022-04-30 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Labels,OFF-LA-10004055,2,0.30,9.70
966,"2022-05-06 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Art,OFF-AR-10004344,3,2.00,38.00
967,"2023-07-11 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Paper,OFF-PA-10004621,2,0.30,9.70
968,"2023-07-05 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Paper,OFF-PA-10001281,4,7.60,182.40
969,"2023-03-19 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Labels,OFF-LA-10001613,3,0.50,9.50
970,"2022-10-25 00:00:00","First Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Storage,OFF-ST-10001097,3,25.00,475.00
971,"2023-12-15 00:00:00","Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001095,6,5.20,124.80
972,"2022-05-29 00:00:00","Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004614,3,4.80,115.20
973,"2022-06-15 00:00:00","Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Binders,OFF-BI-10001575,2,0.80,19.20
974,"2023-05-17 00:00:00","Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Labels,OFF-LA-10001074,3,1.50,28.50
975,"2022-06-26 00:00:00","Second Class","Home Office","United States","New York City","New York",10011,East,Technology,Phones,TEC-PH-10003555,7,6.40,153.60
976,"2023-11-01 00:00:00","Second Class","Home Office","United States","New York City","New York",10011,East,"Office Supplies",Binders,OFF-BI-10004492,3,4.00,76.00
977,"2023-02-03 00:00:00","Standard Class",Consumer,"United States",Portland,Oregon,97206,West,"Office Supplies",Binders,OFF-BI-10002012,2,0.00,0.00
978,"2023-04-16 00:00:00","First Class",Corporate,"United States",Detroit,Michigan,48205,Central,Technology,Machines,TEC-MA-10000822,2,91.80,2968.20
979,"2023-11-15 00:00:00","First Class",Consumer,"United States",Wilmington,"North Carolina",28403,South,"Office Supplies",Binders,OFF-BI-10000848,2,0.00,0.00
980,"2023-07-27 00:00:00","First Class",Corporate,"United States",Columbus,Indiana,47201,Central,"Office Supplies",Paper,OFF-PA-10004156,3,0.60,29.40
981,"2022-04-25 00:00:00","Standard Class",Consumer,"United States","New York City","New York",10035,East,Furniture,Chairs,FUR-CH-10003199,6,30.00,570.00
982,"2023-03-31 00:00:00","Second Class",Consumer,"United States",Louisville,Colorado,80027,West,"Office Supplies",Art,OFF-AR-10000034,1,0.00,0.00
983,"2023-02-01 00:00:00","Second Class",Consumer,"United States",Louisville,Colorado,80027,West,Technology,Phones,TEC-PH-10000560,2,28.00,532.00
984,"2022-10-16 00:00:00","Second Class",Consumer,"United States",Louisville,Colorado,80027,West,Furniture,Chairs,FUR-CH-10000665,5,12.00,588.00
985,"2023-03-27 00:00:00","Standard Class","Home Office","United States",Pasadena,Texas,77506,Central,"Office Supplies",Labels,OFF-LA-10001569,2,0.20,9.80
986,"2022-04-03 00:00:00","Standard Class","Home Office","United States",Pasadena,Texas,77506,Central,"Office Supplies",Envelopes,OFF-EN-10000461,4,1.50,28.50
987,"2023-12-25 00:00:00","Standard Class","Home Office","United States",Pasadena,Texas,77506,Central,Technology,Machines,TEC-MA-10003066,3,13.60,326.40
988,"2023-10-28 00:00:00","Same Day",Consumer,"United States",Houston,Texas,77041,Central,"Office Supplies",Binders,OFF-BI-10004022,2,0.00,0.00
989,"2023-11-14 00:00:00","Standard Class",Corporate,"United States",Auburn,"New York",13021,East,Furniture,Furnishings,FUR-FU-10004071,5,20.80,499.20
990,"2023-02-19 00:00:00","Standard Class",Corporate,"United States",Auburn,"New York",13021,East,"Office Supplies",Art,OFF-AR-10001988,3,1.00,19.00
991,"2023-08-14 00:00:00","Second Class","Home Office","United States",Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10004086,5,58.50,1111.50
992,"2023-07-16 00:00:00","First Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Binders,OFF-BI-10001036,2,0.20,9.80
993,"2022-06-24 00:00:00","First Class",Consumer,"United States","San Jose",California,95123,West,"Office Supplies",Fasteners,OFF-FA-10002983,3,0.50,9.50
994,"2022-06-29 00:00:00","First Class",Consumer,"United States","San Jose",California,95123,West,"Office Supplies",Paper,OFF-PA-10003625,5,3.00,147.00
995,"2023-03-24 00:00:00","Standard Class",Corporate,"United States","Virginia Beach",Virginia,23464,South,"Office Supplies",Binders,OFF-BI-10003925,7,54.40,2665.60
996,"2022-02-10 00:00:00","Standard Class",Corporate,"United States","Virginia Beach",Virginia,23464,South,Technology,Phones,TEC-PH-10001530,3,12.40,607.60
997,"2023-03-25 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,"Office Supplies",Envelopes,OFF-EN-10003862,1,0.40,9.60
998,"2023-02-17 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,"Office Supplies",Storage,OFF-ST-10004258,3,1.20,38.80
999,"2023-11-25 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10002885,5,0.40,19.60
1000,"2023-09-05 00:00:00","Standard Class",Consumer,"United States",Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10001918,7,0.90,29.10
